id_spatial,community_board,borough,name,overall_pop,race_white,race_black,race_asian,race_latino,race_other,age0to17,age18to24,age25to44,age45to64,age65plus,on_time_hs_grad,not_complete_hs,hs_some_college,college_higher,poverty,rent_burden,obesity,hypertension,life_expectancy,self_rep_health,boro,garden_name,address,size,latitude,longitude,avg_org_value,avg_rev_value,avg_tot_appropriated
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Lincoln-Berkeley Comm. Garden,20 Lincoln Place,0.064,40.677378,-73.978845,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,P.S. 107 - Rainbow Garden,1301 8th Avenue,0.023,40.663251,-73.981289,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,P.S. 27 / M.S. 826,27 Huntington Street Brooklyn. NY 11231,NA,40.677564,-74.005166,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,P.S. 372@834 / The Children's School,219 First Street,NA,40.675628,-73.985634,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,P.S. 77K @ P. S 902K,62 Park Place,0.023,40.678983,-73.976497,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Summit Street Community Garden,281-283 Columbia Street,0.103,40.682578,-74.003869,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Warren-St.Marks Community Garden,623 Warren Street,0.057,40.68082,-73.979402,1500580.4378378377,1465623.8513513512,182450
307,B07,Brooklyn,Sunset Park,132721,23,3,30,42,2,22,9,39,21,9,75,41,29,30,29,57,24,27,82.6,74,B,6/15 Green,274 15th Street,0.287,40.664706,-73.987554,2751369.8088235296,2805587.268382353,380666.6666666667
307,B07,Brooklyn,Sunset Park,132721,23,3,30,42,2,22,9,39,21,9,75,41,29,30,29,57,24,27,82.6,74,B,64th Street Community Garden,64th Street,NA,NA,NA,2751369.8088235296,2805587.268382353,380666.6666666667
307,B07,Brooklyn,Sunset Park,132721,23,3,30,42,2,22,9,39,21,9,75,41,29,30,29,57,24,27,82.6,74,B,Red Hook Farm/Added Value,558 Columbia Street,NA,40.672562,-74.008692,2751369.8088235296,2805587.268382353,380666.6666666667
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,1100 Bergen Street Community Garden,1101 & 1105 Bergen Street,0.207,NA,NA,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Imani II Garden (Schenectady Avenue Community Garden),87-91 Schenectady Avenue,0.092,40.676312,-73.933182,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,M.S. 340,227 Sterling Place,NA,40.676094,-73.97038,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,MaMa Dee's Garden,1397 Bedford Avenue,0.072,40.675251,-73.953404,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Neighborhood Community Garden,1123 Saint Marks Avenue,0.073,40.674258,-73.932456,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,P.S. 243 - Weeksville School,1580 Dean Street,NA,40.676094,-73.935688,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,P.S. 9 - Winston Robins Memorial Garden,"80 Underhill Avenue  Broolyn, NY   11328",NA,40.678297,-73.965541,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Prospect Heights Community Farm,252-256 St. Marks Avenue,0.193,40.678319,-73.967513,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Ralph-Lincoln Service Center,1652-1654 St. John's Place,0.163,40.670152,-73.923242,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Society for Preservation of Weeksville,1688-1696 Bergen Street,0.351,40.674829,-73.926867,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,St. Johns Place Renaissance Garden,1642 St. John's Place,0.089,40.670169,-73.92352,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,St. Marks Avenue/ Prospect Heights Community Garden,207 St. Marks Avenue,0.075,40.67871,-73.96929,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Walt L. Shamal Community Garden,1093-1095 Dean Street,0.149,40.677263,-73.953835,768592.1428571428,832778.3788819875,287500
308,B08,Brooklyn,Crown Heights and Prospect Heights,97130,18,64,3,12,3,20,9,37,22,12,71,16,40,44,21,50,26,33,79.3,84,B,Westbrook Memorial Garden,1233 Pacific Street,0.118,40.677792,-73.951866,768592.1428571428,832778.3788819875,287500
309,B09,Brooklyn,South Crown Heights and Lefferts Gardens,98650,18,69,2,9,2,22,9,30,25,14,77,16,48,35,22,55,32,37,81.2,78,B,Eastern Parkway Coalition,"Eastern Pkwy.,W/O Franklin",0.44,NA,NA,1137490.8153846154,1146408.8153846154,202500
309,B09,Brooklyn,South Crown Heights and Lefferts Gardens,98650,18,69,2,9,2,22,9,30,25,14,77,16,48,35,22,55,32,37,81.2,78,B,Lincoln Road Garden,316 Lincoln Road,0.065,40.661467,-73.952239,1137490.8153846154,1146408.8153846154,202500
309,B09,Brooklyn,South Crown Heights and Lefferts Gardens,98650,18,69,2,9,2,22,9,30,25,14,77,16,48,35,22,55,32,37,81.2,78,B,M.S. 391 Mahalia Jackson,790 East New York Avenue,NA,40.662447,-73.936382,1137490.8153846154,1146408.8153846154,202500
309,B09,Brooklyn,South Crown Heights and Lefferts Gardens,98650,18,69,2,9,2,22,9,30,25,14,77,16,48,35,22,55,32,37,81.2,78,B,M.S. 61 -  Atwell,400 Empire Boulevard.,NA,40.664007,-73.94922,1137490.8153846154,1146408.8153846154,202500
310,B10,Brooklyn,Bay Ridge and Dyker Heights,142075,59,1,23,14,2,20,7,34,25,15,82,19,35,46,19,49,24,23,83.1,74,NA,NA,NA,NA,NA,NA,1596490.6370967743,1580370.6169354839,NA
311,B11,Brooklyn,Bensonhurst,204829,47,1,39,12,1,20,8,31,26,15,85,26,38,36,23,52,21,26,83.8,65,B,I.S. 227 - Shallow's School Yard Santuaries,6500 16th Avenue & 65th Street,NA,NA,NA,698422.2228739003,777888.4252199413,210714.2857142857
311,B11,Brooklyn,Bensonhurst,204829,47,1,39,12,1,20,8,31,26,15,85,26,38,36,23,52,21,26,83.8,65,B,I.S. 96,99 Avenue P,NA,40.60754,-73.984661,698422.2228739003,777888.4252199413,210714.2857142857
311,B11,Brooklyn,Bensonhurst,204829,47,1,39,12,1,20,8,31,26,15,85,26,38,36,23,52,21,26,83.8,65,B,P.S. 247K,7000 21st Avenue,0.04,40.612273,-73.986713,698422.2228739003,777888.4252199413,210714.2857142857
312,B12,Brooklyn,Borough Park,201640,63,2,21,13,1,34,9,28,18,10,77,23,45,32,28,64,15,27,84.2,78,B,I.S. 62 - The Greening of Ditmas,700 Cortelyou Road,NA,40.638686,-73.971651,1127490.1887323943,1148410.4873239438,204285.7142857143
312,B12,Brooklyn,Borough Park,201640,63,2,21,13,1,34,9,28,18,10,77,23,45,32,28,64,15,27,84.2,78,B,P.S. 164 - Stepping Into the New Millenium,4211 14th Avenue,0.069,40.637486,-73.985955,1127490.1887323943,1148410.4873239438,204285.7142857143
312,B12,Brooklyn,Borough Park,201640,63,2,21,13,1,34,9,28,18,10,77,23,45,32,28,64,15,27,84.2,78,B,P.S. 180 - Our Secret Garden,5601-23 16th Avenue  Brooklyn NY 11204,NA,40.627029,-73.989672,1127490.1887323943,1148410.4873239438,204285.7142857143
313,B13,Brooklyn,Coney Island,106459,56,12,14,16,1,19,8,25,27,22,71,18,37,45,24,55,28,31,80.4,70,B,Santos White Garden,2110 Mermaid Avenue,0.141,40.576242,-73.988189,5339519.774193549,5376204.198924731,266666.6666666667
313,B13,Brooklyn,Coney Island,106459,56,12,14,16,1,19,8,25,27,22,71,18,37,45,24,55,28,31,80.4,70,B,Senior Citizens Block Association of Mermaid Avenue,2917-2923 West 20th Street,NA,40.575997,-73.986807,5339519.774193549,5376204.198924731,266666.6666666667
313,B13,Brooklyn,Coney Island,106459,56,12,14,16,1,19,8,25,27,22,71,18,37,45,24,55,28,31,80.4,70,B,Surf Side Garden,2829 Surf Avenue,NA,40.572905,-73.994741,5339519.774193549,5376204.198924731,266666.6666666667
313,B13,Brooklyn,Coney Island,106459,56,12,14,16,1,19,8,25,27,22,71,18,37,45,24,55,28,31,80.4,70,B,Unity Tower Tenant Association,1917-23 Surf Avenue,0.21,40.575064,-73.985961,5339519.774193549,5376204.198924731,266666.6666666667
313,B13,Brooklyn,Coney Island,106459,56,12,14,16,1,19,8,25,27,22,71,18,37,45,24,55,28,31,80.4,70,B,Victory Garden,Shell Road,0.174,NA,NA,5339519.774193549,5376204.198924731,266666.6666666667
314,B14,Brooklyn,Flatbush and Midwood,165543,37,35,11,15,2,25,9,29,24,13,75,18,39,43,22,57,28,31,82.4,77,B,P.S. 249,18 Marlborough Road,NA,40.64971,-73.966046,1794807.296803653,1817277.1369863013,195753.125
314,B14,Brooklyn,Flatbush and Midwood,165543,37,35,11,15,2,25,9,29,24,13,75,18,39,43,22,57,28,31,82.4,77,B,P.S. 315K,2310 Glenwood  Rd.,NA,40.633232,-73.954655,1794807.296803653,1817277.1369863013,195753.125
314,B14,Brooklyn,Flatbush and Midwood,165543,37,35,11,15,2,25,9,29,24,13,75,18,39,43,22,57,28,31,82.4,77,B,P.S. 6 - Operation Push,2242-62 Bedford Avenue,NA,40.649347,-73.955793,1794807.296803653,1817277.1369863013,195753.125
314,B14,Brooklyn,Flatbush and Midwood,165543,37,35,11,15,2,25,9,29,24,13,75,18,39,43,22,57,28,31,82.4,77,B,Rogers/Tilden/Veronica Place Block Association,2601-2603 Tilden Avenue.,0.158,40.646757,-73.952588,1794807.296803653,1817277.1369863013,195753.125
315,B15,Brooklyn,Sheepshead Bay,173961,70,3,18,8,1,21,8,28,26,17,82,15,38,47,19,53,26,25,83.7,70,NA,NA,NA,NA,NA,NA,923842.3803596128,935101.9225449516,241666.66666666666
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,700 Decatur Street Block Association,700 Decatur Street,0.114,40.683541,-73.915121,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Abib Newborn,495 Osborn Street,0.249,40.659528,-73.906203,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Amboy St. Garden,199 Amboy Street,0.391,40.665633,-73.913605,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Fantasy Garden,181 Legion Street,0.23,40.664208,-73.917132,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Farmers Garden,1897-1905 Bergen Street,0.154,40.674381,-73.91832,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Gethsemane Garden,144 Newport Street,0.046,40.659215,-73.909847,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Howard Garden,750 Howard Avenue,0.219,40.663636,-73.918957,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Hull Street Community Garden Inc.,196 Hull Street,0.32,40.679912,-73.907566,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Hull Street Playground,145 Hull Street,0.057,40.679465,-73.911615,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Jes Good Rewards Children's Garden,155 Amboy Street,0.213,40.667016,-73.91396,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Marcus Garvey Tenants Association,Strauss Street/N/O Pitkin Avenue,0.23,NA,NA,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,McLeods Community Garden (formerly Powell Street Block Association - Liberty Ave),130 Liberty Avenue,0.257,40.673067,-73.905437,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Newport Gardens,823 Rockaway Avenue,0.138,40.659785,-73.908199,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,P.S. 137,121 Saratoga Avenue,0.735,40.682458,-73.917088,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,P.S. 155,1355 Herkimer Street,0.689,40.677415,-73.908734,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Phoenix Community Garden (formerly Somers Street),Corner of Fulton & Somers Street,NA,NA,NA,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Powell Street Block Association - Powell St,633 Powell Street,0.019,40.658459,-73.901057,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Powell Street Garden-Livonia,Powell Street,0.459,NA,NA,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Preston Community Garden,1711 Park Place,0.58,40.671827,-73.920811,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Shma Yisrael,2084-90 Pacific Street,0.145,40.675795,-73.915903,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,St. Marks Block Association,"455,457-63 Ralph Avenue",0.196,NA,NA,1914727.2727272727,2039472.393939394,NA
316,B16,Brooklyn,Brownsville,84525,1,76,1,20,2,28,11,27,23,12,65,27,52,21,28,57,41,33,75.1,79,B,Sterling Community Group,"1701,1713,1715 Sterling Place",0.116,NA,NA,1914727.2727272727,2039472.393939394,NA
317,B17,Brooklyn,East Flatbush,154575,1,88,1,7,2,21,9,28,28,15,78,15,55,30,19,54,34,36,82.6,83,B,P.S. 181K - Garden Club,1023 New York Avenue,NA,40.648215,-73.946374,2422878.4296296295,2142922.777777778,242642.85714285713
317,B17,Brooklyn,East Flatbush,154575,1,88,1,7,2,21,9,28,28,15,78,15,55,30,19,54,34,36,82.6,83,B,P.S. 208,"4801 Avenue D  Brooklyn, NY 11234",NA,40.642031,-73.931151,2422878.4296296295,2142922.777777778,242642.85714285713
317,B17,Brooklyn,East Flatbush,154575,1,88,1,7,2,21,9,28,28,15,78,15,55,30,19,54,34,36,82.6,83,B,P.S. 268,133 E. 53rd Street,0.035,40.657131,-73.928018,2422878.4296296295,2142922.777777778,242642.85714285713
317,B17,Brooklyn,East Flatbush,154575,1,88,1,7,2,21,9,28,28,15,78,15,55,30,19,54,34,36,82.6,83,B,P.S. 399,2707 Albemarle Road,0.505,40.648044,-73.951891,2422878.4296296295,2142922.777777778,242642.85714285713
318,B18,Brooklyn,Flatlands and Canarsie,195264,26,59,5,8,2,23,9,27,28,13,80,13,48,40,15,50,30,37,82,89,B,P.S. 119,3829 Avenue K,NA,40.625662,-73.938265,1135968.026058632,1135345.276872964,NA
318,B18,Brooklyn,Flatlands and Canarsie,195264,26,59,5,8,2,23,9,27,28,13,80,13,48,40,15,50,30,37,82,89,B,Ponderosa Garden,664 East 105th Street,0.092,40.649609,-73.897009,1135968.026058632,1135345.276872964,NA
401,Q01,Queens,Long Island City and Astoria,199969,43,10,16,29,2,16,10,41,22,12,78,16,33,50,18,47,19,23,83.4,79,Q,Long Island City Roots Community Garden,47th Avenue.,NA,NA,NA,3680614.814516129,3672338.5322580645,558461.5384615385
401,Q01,Queens,Long Island City and Astoria,199969,43,10,16,29,2,16,10,41,22,12,78,16,33,50,18,47,19,23,83.4,79,Q,Two Coves Garden,30th Avenue & Main Avenue & Astoria Boulevard,0.77,NA,NA,3680614.814516129,3672338.5322580645,558461.5384615385
402,Q02,Queens,Woodside and Sunnyside,135972,26,2,35,34,2,17,8,39,24,12,86,19,35,45,20,51,20,23,85.4,79,Q,"LIC Comm. Gardens, Inc.",S/S 49th Avenue./W/O Vernon Boulevard.,0.172,NA,NA,7858116.826086956,7841677.009661836,319444.44444444444
403,Q03,Queens,Jackson Heights,179844,11,6,18,64,1,22,9,32,24,12,78,30,43,27,25,59,20,29,84.7,72,Q,97th Street Block Association,33-28 97th Street,0.177,40.756409,-73.87122,4065590.964028777,4075683.2661870504,117500
403,Q03,Queens,Jackson Heights,179844,11,6,18,64,1,22,9,32,24,12,78,30,43,27,25,59,20,29,84.7,72,Q,Malcom X Day Care Center,111-26 Northern Boulevard.,0.046,40.757942,-73.858287,4065590.964028777,4075683.2661870504,117500
403,Q03,Queens,Jackson Heights,179844,11,6,18,64,1,22,9,32,24,12,78,30,43,27,25,59,20,29,84.7,72,Q,McIntosh Neighborhood Assoc.,S/E/C 100th Street & McIntosh Street,0.127,NA,NA,4065590.964028777,4075683.2661870504,117500
404,Q04,Queens,Elmhurst and Corona,188107,6,5,36,51,1,21,9,33,25,11,81,30,42,28,27,62,23,27,85.6,68,Q,Corona Taxpayers Association,52-02 102nd  Street,0.18,40.741788,-73.859801,1968289.862244898,1976038.2908163266,124000
404,Q04,Queens,Elmhurst and Corona,188107,6,5,36,51,1,21,9,33,25,11,81,30,42,28,27,62,23,27,85.6,68,Q,P.S. 19Q,"99th Street and Roosevelt Avenue.  Queens, NY 11368",NA,NA,NA,1968289.862244898,1976038.2908163266,124000
405,Q05,Queens,Ridgewood and Maspeth,166924,52,1,9,36,1,22,8,31,26,13,82,16,50,33,19,46,22,23,81.4,78,Q,P.S. 49Q,79-15 Penelope Avenue,0.007,40.719071,-73.875437,706879.4105263158,695557.950877193,318200
405,Q05,Queens,Ridgewood and Maspeth,166924,52,1,9,36,1,22,8,31,26,13,82,16,50,33,19,46,22,23,81.4,78,Q,P.S. 9 - Enis Garden,58-74 57th Street,NA,40.718935,-73.912208,706879.4105263158,695557.950877193,318200
406,Q06,Queens,Rego Park and Forest Hills,115119,51,3,30,14,2,16,5,31,28,19,91,8,30,62,16,50,19,28,84.4,82,Q,P.S. 139Q,93-06 63rd Drive,NA,40.72814,-73.863582,6355262.608333333,6257326.983333333,328000
406,Q06,Queens,Rego Park and Forest Hills,115119,51,3,30,14,2,16,5,31,28,19,91,8,30,62,16,50,19,28,84.4,82,Q,Project Eden,Kessel Street,0.108,NA,NA,6355262.608333333,6257326.983333333,328000
407,Q07,Queens,Flushing and Whitestone,263039,26,2,54,16,2,17,7,28,30,18,86,23,40,37,25,57,13,22,84.3,71,Q,P.S. 120Q - Millenium Garden,58-01 136th Street,0.01,40.745526,-73.829309,2550433.9783653845,2570214.9435096155,267307.6923076923
408,Q08,Queens,Hillcrest and Fresh Meadows,156217,31,13,35,18,3,20,10,28,27,15,86,14,37,50,22,54,20,24,83.9,79,Q,John Bowne High School,"63-25 Main Street  Flushing, NY 11367",2.296,40.738139,-73.824944,2012111.2549800796,1988256.637450199,300000
409,Q09,Queens,Kew Gardens and Woodhaven,148465,18,9,27,41,4,23,9,30,27,11,79,23,43,34,22,55,23,22,82.9,78,Q,M.S. 210 - YMCA Beacon Center Garden,"93-11 101st Street, Ozone Park, NY 11416",NA,NA,NA,1179519.0866666667,1158105.7533333334,304928.5714285714
410,Q10,Queens,South Ozone Park and Howard Beach,125603,24,20,25,24,6,22,9,28,28,13,82,23,49,28,19,56,27,34,81.7,77,Q,P.S. 96Q - Garden of Hope,130-01 Rockaway Boulevard.,NA,40.674991,-73.808371,1401535.95256917,1382136.743083004,200000
411,Q11,Queens,Bayside and Little Neck,119628,43,2,43,10,1,19,6,26,31,18,95,11,37,52,14,46,20,26,84.7,86,Q,Pembroke Avenue Community Garden (Van Nostrand Court Garden),E/S Pembroke Avenue,0.095,NA,NA,4031078.0955710956,4038798.871794872,344500
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,B.C.C.A. Mini-Park and Garden,150-14 115th Drive,0.092,40.683535,-73.792211,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,Back To Eden,144-29 Lakewood Avenue,NA,40.689588,-73.803594,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,Block Association #81,Inwood Street,0.115,NA,NA,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,"Curtis ""50 Cent"" Jackson Community Garden",11709 165th Street,0.083,40.684574,-73.78111,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,Dunton Block and Civic Association. Inc.,Remington Street,0.551,NA,NA,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,George Eagle Carr Community Garden,148th Street,0.121,NA,NA,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,George Washington Carver Botanical Garden,109-13 156th Street,0.057,40.692461,-73.794877,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,Linden Boulevard Community Garden,178th Street & Linden Boulevard,0.013,NA,NA,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,McKinleys Childrens Garden,108-56 Union Hall Street,0.091,40.695304,-73.791536,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,"Merrick-Marsden Neighbors Association., Inc.",11818-11820 Merrick Boulevard.,0.046,NA,NA,545464.6961538461,533962.0115384615,248142.85714285713
412,Q12,Queens,Jamaica and Hollis,232911,2,66,12,17,3,22,10,27,27,14,74,19,51,29,20,56,30,37,80.5,82,Q,P.S. 48Q,155-02 108th Avenue,NA,40.694119,-73.797003,545464.6961538461,533962.0115384615,248142.85714285713
413,Q13,Queens,Queens Village,193787,12,56,18,12,3,20,9,26,29,16,83,13,49,38,13,50,27,37,82.9,74,Q,Cambria Heights Civic Association,227th Street,0.207,NA,NA,5823877.79403794,5823280.471544716,293797.5
413,Q13,Queens,Queens Village,193787,12,56,18,12,3,20,9,26,29,16,83,13,49,38,13,50,27,37,82.9,74,Q,P.S. 251Q,144-51 144th Road,0.138,NA,NA,5823877.79403794,5823280.471544716,293797.5
414,Q14,Queens,Rockaway and Broad Channel,114390,33,40,3,22,2,26,8,25,26,14,71,22,43,35,18,53,32,34,76.5,75,Q,Beach Channel High School,100-00 Beach Channel Drive,NA,40.586066,-73.822624,3423594.900763359,3686362.809160305,288166.6666666667
414,Q14,Queens,Rockaway and Broad Channel,114390,33,40,3,22,2,26,8,25,26,14,71,22,43,35,18,53,32,34,76.5,75,Q,Culinary Kids Garde (Seagirt Community Garden),3003 Seagirt Boulevard.,0.138,40.595964,-73.763133,3423594.900763359,3686362.809160305,288166.6666666667
414,Q14,Queens,Rockaway and Broad Channel,114390,33,40,3,22,2,26,8,25,26,14,71,22,43,35,18,53,32,34,76.5,75,Q,Seagirt Community Garden,3003 Seagirt Boulevard.,0.138,40.595964,-73.763133,3423594.900763359,3686362.809160305,288166.6666666667
501,R01,Staten Island,St. George and Stapleton,181484,38,22,9,30,2,24,10,27,26,13,73,15,48,37,21,51,24,26,79,77,R,Joe Holzka Community Garden,1161 Castleton Avenue,0.429,40.634234,-74.12114,649692.0030959753,633706.334365325,415000
